DHB,Date,Age,Eligible,Immunised
South Canterbury,2018-09-30,24 months,155,132
South Canterbury,2018-09-30,5 years,170,151
South Canterbury,2018-09-30,6 months,145,124
South Canterbury,2018-09-30,8 months,163,152
South Canterbury,2018-12-31,12 months,144,125
South Canterbury,2018-12-31,18 months,122,103
South Canterbury,2018-12-31,24 months,172,161
South Canterbury,2018-12-31,5 years,168,144
South Canterbury,2018-12-31,6 months,143,110
South Canterbury,2018-12-31,8 months,153,127
South Canterbury,2019-03-31,12 months,145,136
South Canterbury,2019-03-31,18 months,184,167
South Canterbury,2019-03-31,24 months,166,143
South Canterbury,2019-03-31,5 years,177,164
South Canterbury,2019-03-31,6 months,134,105
South Canterbury,2019-03-31,8 months,119,111
South Canterbury,2019-06-30,12 months,141,136
South Canterbury,2019-06-30,18 months,139,125
South Canterbury,2019-06-30,24 months,122,107
South Canterbury,2019-06-30,5 years,196,182
South Canterbury,2019-06-30,6 months,132,108
South Canterbury,2019-06-30,8 months,129,125
South Canterbury,2019-09-30,12 months,132,113
South Canterbury,2019-09-30,18 months,145,131
South Canterbury,2019-09-30,24 months,187,179
South Canterbury,2019-09-30,5 years,138,121
South Canterbury,2019-09-30,6 months,161,129
South Canterbury,2019-09-30,8 months,153,134
South Canterbury,2019-12-31,12 months,145,129
South Canterbury,2019-12-31,18 months,148,131
South Canterbury,2019-12-31,24 months,136,126
South Canterbury,2019-12-31,5 years,156,145
South Canterbury,2019-12-31,6 months,152,129
South Canterbury,2019-12-31,8 months,151,142
South Canterbury,2020-03-31,12 months,166,146
South Canterbury,2020-03-31,18 months,134,121
South Canterbury,2020-03-31,24 months,148,138
South Canterbury,2020-03-31,5 years,162,141
South Canterbury,2020-03-31,6 months,147,128
South Canterbury,2020-03-31,8 months,135,131
South Canterbury,2020-06-30,12 months,145,139
South Canterbury,2020-06-30,18 months,152,124
South Canterbury,2020-06-30,24 months,150,144
South Canterbury,2020-06-30,5 years,174,163
South Canterbury,2020-06-30,6 months,143,119
South Canterbury,2020-06-30,8 months,157,151
South Canterbury,2020-09-30,12 months,154,147
South Canterbury,2020-09-30,18 months,150,136
South Canterbury,2020-09-30,24 months,136,124
South Canterbury,2020-09-30,5 years,139,127
South Canterbury,2020-09-30,6 months,149,127
South Canterbury,2020-09-30,8 months,135,130
South Canterbury,2020-12-31,12 months,142,134
South Canterbury,2020-12-31,18 months,143,121
South Canterbury,2020-12-31,24 months,153,141
South Canterbury,2020-12-31,5 years,153,144
South Canterbury,2020-12-31,6 months,131,113
South Canterbury,2020-12-31,8 months,134,130
South Canterbury,2021-03-31,12 months,156,150
South Canterbury,2021-03-31,18 months,151,130
South Canterbury,2021-03-31,24 months,163,146
South Canterbury,2021-03-31,5 years,150,131
South Canterbury,2021-03-31,6 months,121,99
South Canterbury,2021-03-31,8 months,146,137
Southern,2009-07-01,12 months,899,808
Southern,2009-07-01,18 months,913,734
Southern,2009-07-01,24 months,927,845
Southern,2009-07-01,6 months,966,688
Southern,2010-01-01,12 months,923,863
Southern,2010-01-01,18 months,901,777
Southern,2010-01-01,24 months,937,845
Southern,2010-01-01,6 months,937,754
Southern,2010-04-01,12 months,961,916
Southern,2010-04-01,18 months,962,829
Southern,2010-04-01,24 months,984,888
Southern,2010-04-01,6 months,1006,781
Southern,2010-07-01,12 months,943,876
Southern,2010-07-01,18 months,924,794
Southern,2010-07-01,24 months,896,840
Southern,2010-07-01,6 months,924,719
Southern,2010-10-01,12 months,1010,963
Southern,2010-10-01,18 months,960,845
Southern,2010-10-01,24 months,959,884
Southern,2010-10-01,6 months,979,792
Southern,2011-01-01,12 months,962,911
Southern,2011-01-01,18 months,935,822
Southern,2011-01-01,24 months,955,880
Southern,2011-01-01,5 years,564,493
Southern,2011-01-01,6 months,874,711
Southern,2011-04-01,12 months,986,943
Southern,2011-04-01,18 months,1024,899
Southern,2011-04-01,24 months,967,910
Southern,2011-04-01,5 years,848,741
Southern,2011-04-01,6 months,966,774
Southern,2011-07-01,12 months,874,832
Southern,2011-07-01,18 months,957,837
Southern,2011-07-01,24 months,943,877
Southern,2011-07-01,5 years,923,806
Southern,2011-07-01,6 months,990,789
Southern,2011-10-01,12 months,977,924
Southern,2011-10-01,18 months,1001,904
Southern,2011-10-01,24 months,1026,965
Southern,2011-10-01,5 years,919,815
Southern,2011-10-01,6 months,917,752
Southern,2011-12-31,12 months,969,915
Southern,2011-12-31,18 months,884,800
Southern,2011-12-31,24 months,943,883
Southern,2011-12-31,5 years,899,787
Southern,2011-12-31,6 months,926,774
Southern,2012-03-31,12 months,911,878
Southern,2012-03-31,18 months,963,874
Southern,2012-03-31,24 months,1003,949
Southern,2012-03-31,5 years,959,859
Southern,2012-03-31,6 months,954,803
Southern,2012-06-30,12 months,927,888
Southern,2012-06-30,18 months,968,883
Southern,2012-06-30,24 months,890,846
Southern,2012-06-30,5 years,1004,885
Southern,2012-06-30,6 months,893,743
Southern,2012-09-30,12 months,950,902
Southern,2012-09-30,18 months,886,788
Southern,2012-09-30,24 months,966,908
Southern,2012-09-30,5 years,928,807
Southern,2012-09-30,6 months,853,724
Southern,2012-09-30,8 months,874,812
Southern,2012-12-31,12 months,897,846
Southern,2012-12-31,18 months,926,831
Southern,2012-12-31,24 months,979,911
Southern,2012-12-31,5 years,942,837
Southern,2012-12-31,6 months,879,745
Southern,2012-12-31,8 months,859,798
Southern,2013-03-31,12 months,858,824
Southern,2013-03-31,18 months,946,852
Southern,2013-03-31,24 months,889,826
Southern,2013-03-31,5 years,964,771
Southern,2013-03-31,6 months,915,781
Southern,2013-03-31,8 months,878,817
Southern,2013-06-30,12 months,885,840
Southern,2013-06-30,18 months,911,825
Southern,2013-06-30,24 months,923,874
Southern,2013-06-30,5 years,911,782
Southern,2013-06-30,6 months,957,804
Southern,2013-06-30,8 months,956,906
Southern,2013-09-30,12 months,937,902
Southern,2013-09-30,18 months,862,761
Southern,2013-09-30,24 months,951,897
Southern,2013-09-30,5 years,973,798
Southern,2013-09-30,6 months,874,734
Southern,2013-09-30,8 months,948,887
Southern,2013-12-31,12 months,963,919
Southern,2013-12-31,18 months,910,802
Southern,2013-12-31,24 months,922,864
Southern,2013-12-31,5 years,983,836
Southern,2013-12-31,6 months,860,717
Southern,2013-12-31,8 months,846,784
Southern,2014-03-31,12 months,884,837
Southern,2014-03-31,18 months,960,876
Southern,2014-03-31,24 months,867,811
Southern,2014-03-31,5 years,972,874
Southern,2014-03-31,6 months,933,794
Southern,2014-03-31,8 months,890,834
Southern,2014-06-30,12 months,872,830
Southern,2014-06-30,18 months,975,875
Southern,2014-06-30,24 months,920,864
Southern,2014-06-30,5 years,965,857
Southern,2014-06-30,6 months,865,725
Southern,2014-06-30,8 months,912,848
Southern,2014-09-30,12 months,940,894
Southern,2014-09-30,18 months,900,798
Southern,2014-09-30,24 months,965,921
Southern,2014-09-30,5 years,1053,930
Southern,2014-09-30,6 months,834,699
Southern,2014-09-30,8 months,852,799
Southern,2014-12-31,12 months,873,829
Southern,2014-12-31,18 months,876,779
Southern,2014-12-31,24 months,971,925
Southern,2014-12-31,5 years,994,871
Southern,2014-12-31,6 months,833,711
Southern,2014-12-31,8 months,834,793
Southern,2015-03-31,12 months,846,808
Southern,2015-03-31,18 months,920,818
Southern,2015-03-31,24 months,903,841
Southern,2015-03-31,5 years,1024,915
Southern,2015-03-31,6 months,823,704
Southern,2015-03-31,8 months,852,807
Southern,2015-06-30,12 months,835,810
Southern,2015-06-30,18 months,878,793
Southern,2015-06-30,24 months,887,839
Southern,2015-06-30,5 years,906,782
Southern,2015-06-30,6 months,820,674
Southern,2015-06-30,8 months,817,765
Southern,2015-09-30,12 months,835,803
Southern,2015-09-30,18 months,835,738
Southern,2015-09-30,24 months,925,872
Southern,2015-09-30,5 years,1002,870
Southern,2015-09-30,6 months,878,733
Southern,2015-09-30,8 months,829,779
Southern,2015-12-31,12 months,825,789
Southern,2015-12-31,18 months,836,753
Southern,2015-12-31,24 months,891,838
Southern,2015-12-31,5 years,997,870
Southern,2015-12-31,6 months,859,727
Southern,2015-12-31,8 months,852,804
Southern,2016-03-31,12 months,876,836
Southern,2016-03-31,18 months,820,729
Southern,2016-03-31,24 months,839,794
Southern,2016-03-31,5 years,947,867
Southern,2016-03-31,6 months,831,708
Southern,2016-03-31,8 months,879,830
Southern,2016-06-30,12 months,867,829
Southern,2016-06-30,18 months,844,766
Southern,2016-06-30,24 months,854,811
Southern,2016-06-30,5 years,957,874
Southern,2016-06-30,6 months,918,784
Southern,2016-06-30,8 months,852,797
Southern,2016-09-30,12 months,840,794
Southern,2016-09-30,18 months,896,822
Southern,2016-09-30,24 months,821,791
Southern,2016-09-30,5 years,989,907
Southern,2016-09-30,6 months,874,734
Southern,2016-09-30,8 months,913,865
Southern,2016-12-31,12 months,928,887
Southern,2016-12-31,18 months,862,779
Southern,2016-12-31,24 months,860,812
Southern,2016-12-31,5 years,956,885
Southern,2016-12-31,6 months,797,681
Southern,2016-12-31,8 months,854,803
Southern,2017-03-31,12 months,876,832
Southern,2017-03-31,18 months,859,755
Southern,2017-03-31,24 months,907,861
Southern,2017-03-31,5 years,902,839
Southern,2017-03-31,6 months,868,704
Southern,2017-03-31,8 months,802,753
Southern,2017-06-30,12 months,808,774
Southern,2017-06-30,18 months,934,845
Southern,2017-06-30,24 months,867,820
Southern,2017-06-30,5 years,951,874
Southern,2017-06-30,6 months,836,731
Southern,2017-06-30,8 months,845,793
Southern,2017-09-30,12 months,870,824
Southern,2017-09-30,18 months,896,793
Southern,2017-09-30,24 months,872,813
Southern,2017-09-30,5 years,997,939
Southern,2017-09-30,6 months,827,689
Southern,2017-09-30,8 months,861,811
Southern,2017-12-31,12 months,843,813
Southern,2017-12-31,18 months,811,729
Southern,2017-12-31,24 months,939,884
Southern,2017-12-31,5 years,1017,944
Southern,2017-12-31,6 months,854,717
Southern,2017-12-31,8 months,838,793
Southern,2018-03-31,12 months,841,788
Southern,2018-03-31,18 months,881,776
Southern,2018-03-31,24 months,901,831
Southern,2018-03-31,5 years,956,877
Southern,2018-03-31,6 months,933,776
Southern,2018-03-31,8 months,871,816
Southern,2018-06-30,12 months,857,817
Southern,2018-06-30,18 months,861,784
Southern,2018-06-30,24 months,815,764
Southern,2018-06-30,5 years,919,854
Southern,2018-06-30,6 months,908,766
Southern,2018-06-30,8 months,960,898
Southern,2018-09-30,12 months,933,878
Southern,2018-09-30,18 months,859,746
Southern,2018-09-30,24 months,891,831
Southern,2018-09-30,5 years,981,913
Southern,2018-09-30,6 months,851,702
Southern,2018-09-30,8 months,844,782
Southern,2018-12-31,12 months,924,879
Southern,2018-12-31,18 months,870,756
Southern,2018-12-31,24 months,859,814
Southern,2018-12-31,5 years,970,885
Southern,2018-12-31,6 months,835,706
Southern,2018-12-31,8 months,859,811
Southern,2019-03-31,12 months,857,807
Southern,2019-03-31,18 months,932,832
Southern,2019-03-31,24 months,862,807
Southern,2019-03-31,5 years,924,847
Southern,2019-03-31,6 months,811,679
Southern,2019-03-31,8 months,831,765
Southern,2019-06-30,12 months,835,795
Southern,2019-06-30,18 months,956,874
Southern,2019-06-30,24 months,874,824
Southern,2019-06-30,5 years,918,852
Southern,2019-06-30,6 months,806,680
Southern,2019-06-30,8 months,816,752
Southern,2019-09-30,12 months,828,767
Southern,2019-09-30,18 months,874,796
Southern,2019-09-30,24 months,939,877
Southern,2019-09-30,5 years,919,856
Southern,2019-09-30,6 months,847,725
Southern,2019-09-30,8 months,808,761
Southern,2019-12-31,12 months,802,763
Southern,2019-12-31,18 months,836,784
Southern,2019-12-31,24 months,965,911
Southern,2019-12-31,5 years,920,855
Southern,2019-12-31,6 months,864,728
Southern,2019-12-31,8 months,861,814
Southern,2020-03-31,12 months,853,821
Southern,2020-03-31,18 months,833,738
Southern,2020-03-31,24 months,886,839
Southern,2020-03-31,5 years,955,895
Southern,2020-03-31,6 months,872,745
Southern,2020-03-31,8 months,872,805
Southern,2020-06-30,12 months,878,824
Southern,2020-06-30,18 months,810,736
Southern,2020-06-30,24 months,839,797
Southern,2020-06-30,5 years,934,862
Southern,2020-06-30,6 months,880,748
Southern,2020-06-30,8 months,875,830
Southern,2020-09-30,12 months,872,835
Southern,2020-09-30,18 months,862,797
Southern,2020-09-30,24 months,837,776
Southern,2020-09-30,5 years,942,854
Southern,2020-09-30,6 months,839,683
Southern,2020-09-30,8 months,862,805
Southern,2020-12-31,12 months,886,843
Southern,2020-12-31,18 months,877,751
Southern,2020-12-31,24 months,822,777
Southern,2020-12-31,5 years,975,891
Southern,2020-12-31,6 months,838,710
Southern,2020-12-31,8 months,833,777
Southern,2021-03-31,12 months,838,789
Southern,2021-03-31,18 months,870,719
Southern,2021-03-31,24 months,872,821
Southern,2021-03-31,5 years,978,888
Southern,2021-03-31,6 months,859,722
Southern,2021-03-31,8 months,865,809
Tairawhiti,2009-07-01,12 months,186,143
Tairawhiti,2009-07-01,18 months,190,103
Tairawhiti,2009-07-01,24 months,194,128
Tairawhiti,2009-07-01,6 months,205,98
Tairawhiti,2010-01-01,12 months,205,155
Tairawhiti,2010-01-01,18 months,183,133
Tairawhiti,2010-01-01,24 months,189,157
Tairawhiti,2010-01-01,6 months,181,104
Tairawhiti,2010-04-01,12 months,188,161
Tairawhiti,2010-04-01,18 months,224,150
Tairawhiti,2010-04-01,24 months,212,168
Tairawhiti,2010-04-01,6 months,212,113
Tairawhiti,2010-07-01,12 months,179,152
Tairawhiti,2010-07-01,18 months,212,130
Tairawhiti,2010-07-01,24 months,184,158
Tairawhiti,2010-07-01,6 months,183,89
Tairawhiti,2010-10-01,12 months,212,177
Tairawhiti,2010-10-01,18 months,180,116
Tairawhiti,2010-10-01,24 months,226,193
Tairawhiti,2010-10-01,5 years,92,58
Tairawhiti,2010-10-01,6 months,199,98
Tairawhiti,2011-01-01,12 months,178,160
Tairawhiti,2011-01-01,18 months,172,117
Tairawhiti,2011-01-01,24 months,215,167
Tairawhiti,2011-01-01,5 years,208,156
Tairawhiti,2011-01-01,6 months,160,87
Tairawhiti,2011-04-01,12 months,199,165
Tairawhiti,2011-04-01,18 months,227,150
Tairawhiti,2011-04-01,24 months,183,154
Tairawhiti,2011-04-01,5 years,198,142
Tairawhiti,2011-04-01,6 months,191,83
Tairawhiti,2011-07-01,12 months,162,149
Tairawhiti,2011-07-01,18 months,184,139
Tairawhiti,2011-07-01,24 months,165,150
Tairawhiti,2011-07-01,5 years,191,136
Tairawhiti,2011-07-01,6 months,193,117
Tairawhiti,2011-10-01,12 months,191,172
Tairawhiti,2011-10-01,18 months,195,143
Tairawhiti,2011-10-01,24 months,228,196
Tairawhiti,2011-10-01,5 years,179,129
Tairawhiti,2011-10-01,6 months,190,125
Tairawhiti,2011-12-31,12 months,207,177
Tairawhiti,2011-12-31,18 months,160,137
Tairawhiti,2011-12-31,24 months,180,164
Tairawhiti,2011-12-31,5 years,185,154
Tairawhiti,2011-12-31,6 months,152,95
Tairawhiti,2012-03-31,12 months,185,169
Tairawhiti,2012-03-31,18 months,187,134
Tairawhiti,2012-03-31,24 months,191,172
Tairawhiti,2012-03-31,5 years,204,170
Tairawhiti,2012-03-31,6 months,205,132
Tairawhiti,2012-06-30,12 months,153,141
Tairawhiti,2012-06-30,18 months,203,153
Tairawhiti,2012-06-30,24 months,161,154
Tairawhiti,2012-06-30,5 years,183,152
Tairawhiti,2012-06-30,6 months,160,101
Tairawhiti,2012-09-30,12 months,197,176
Tairawhiti,2012-09-30,18 months,180,140
Tairawhiti,2012-09-30,24 months,184,170
Tairawhiti,2012-09-30,5 years,212,168
Tairawhiti,2012-09-30,6 months,189,104
Tairawhiti,2012-09-30,8 months,167,133
Tairawhiti,2012-12-31,12 months,163,142
Tairawhiti,2012-12-31,18 months,160,128
Tairawhiti,2012-12-31,24 months,200,175
Tairawhiti,2012-12-31,5 years,181,158
Tairawhiti,2012-12-31,6 months,166,108
Tairawhiti,2012-12-31,8 months,188,152
Tairawhiti,2013-03-31,12 months,196,179
Tairawhiti,2013-03-31,18 months,193,139
Tairawhiti,2013-03-31,24 months,180,168
Tairawhiti,2013-03-31,5 years,197,136
Tairawhiti,2013-03-31,6 months,173,112
Tairawhiti,2013-03-31,8 months,160,135
Tairawhiti,2013-06-30,12 months,166,156
Tairawhiti,2013-06-30,18 months,167,132
Tairawhiti,2013-06-30,24 months,159,150
Tairawhiti,2013-06-30,5 years,174,134
Tairawhiti,2013-06-30,6 months,167,115
Tairawhiti,2013-06-30,8 months,171,142
Tairawhiti,2013-09-30,12 months,173,162
Tairawhiti,2013-09-30,18 months,197,158
Tairawhiti,2013-09-30,24 months,191,169
Tairawhiti,2013-09-30,5 years,224,183
Tairawhiti,2013-09-30,6 months,159,109
Tairawhiti,2013-09-30,8 months,162,140
Tairawhiti,2013-12-31,12 months,168,152
Tairawhiti,2013-12-31,18 months,169,141
Tairawhiti,2013-12-31,24 months,169,149
Tairawhiti,2013-12-31,5 years,207,156
Tairawhiti,2013-12-31,6 months,166,106
Tairawhiti,2013-12-31,8 months,179,162
Tairawhiti,2014-03-31,12 months,158,150
Tairawhiti,2014-03-31,18 months,178,138
Tairawhiti,2014-03-31,24 months,196,180
Tairawhiti,2014-03-31,5 years,188,161
Tairawhiti,2014-03-31,6 months,174,113
Tairawhiti,2014-03-31,8 months,151,133
Tairawhiti,2014-06-30,12 months,165,156
Tairawhiti,2014-06-30,18 months,170,131
Tairawhiti,2014-06-30,24 months,173,159
Tairawhiti,2014-06-30,5 years,166,143
Tairawhiti,2014-06-30,6 months,162,113
Tairawhiti,2014-06-30,8 months,177,151
Tairawhiti,2014-09-30,12 months,171,157
Tairawhiti,2014-09-30,18 months,158,125
Tairawhiti,2014-09-30,24 months,182,170
Tairawhiti,2014-09-30,5 years,216,179
Tairawhiti,2014-09-30,6 months,159,101
Tairawhiti,2014-09-30,8 months,160,145
Tairawhiti,2014-12-31,12 months,165,160
